hora,temperatura,chuva,umidade,sol,vento,aluguéis,estação_outono,estação_primavera,estação_verão,dia_quarta,dia_quinta,dia_segunda,dia_sexta,dia_sábado,dia_terça,feriado_sim,visibilidade_Umidade de 0% a 30%,visibilidade_Umidade de 30% a 60%,visibilidade_Umidade de 60% a 95%
0.08,0.19699999999999998,0,0.5660000000000001,0.0,0.10900000000000001,779,0,0,0,0,0,0,0,0,1,0,0,1,0
0.22,0.29600000000000004,0,0.6559999999999999,0.0,0.049,1403,1,0,0,0,0,0,0,1,0,1,0,0,0
0.06,0.19399999999999998,0,0.769,0.0,0.217,56,0,0,0,0,0,0,0,0,1,0,1,0,0
0.08,0.276,0,0.6940000000000001,0.034,0.133,9,1,0,0,0,0,0,0,0,1,0,0,0,1
0.07,0.336,0,0.807,0.001,0.097,838,0,0,1,0,0,0,1,0,0,0,0,1,0
0.13,0.237,0,0.588,0.056999999999999995,0.24100000000000002,285,0,0,0,1,0,0,0,0,0,0,1,0,0
0.04,0.195,0,0.7390000000000001,0.0,0.229,206,1,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.32899999999999996,0,0.596,0.187,0.193,1447,0,1,0,0,0,0,0,0,1,1,0,0,1
0.02,0.276,0,0.505,0.0,0.133,479,0,1,0,0,0,0,0,0,0,0,0,0,0
0.05,0.188,0,0.905,0.0,0.145,106,0,1,0,0,0,0,0,0,1,0,1,0,0
0.14,0.369,0,0.535,0.16499999999999998,0.409,1037,1,0,0,0,0,0,0,1,0,0,0,0,1
0.06,0.299,0,0.649,0.003,0.193,244,0,1,0,0,0,0,0,0,0,0,0,0,1
0.18,0.191,1,0.905,0.0,0.385,185,0,0,0,0,0,1,0,0,0,0,1,0,0
0.02,0.235,0,0.633,0.0,0.061,311,0,1,0,1,0,0,0,0,0,0,0,0,0
0.1,0.266,0,0.43700000000000006,0.22400000000000003,0.16899999999999998,706,0,1,0,0,0,1,0,0,0,0,0,0,1
0.17,0.371,0,0.46,0.156,0.457,2129,0,0,1,0,0,0,0,0,0,0,0,0,1
0.14,0.337,0,0.664,0.159,0.361,1543,0,1,0,0,0,0,1,0,0,1,1,0,0
0.04,0.301,0,0.611,0.0,0.181,226,1,0,0,0,1,0,0,0,0,0,0,0,0
0.06,0.267,0,0.664,0.0,0.181,384,1,0,0,0,0,0,1,0,0,0,0,0,1
0.08,0.32899999999999996,0,0.618,0.129,0.16899999999999998,2298,0,0,1,0,0,0,1,0,0,0,0,1,0
0.18,0.345,1,0.912,0.001,0.121,106,0,0,1,0,0,0,0,0,1,0,1,0,0
0.1,0.153,0,0.49,0.056999999999999995,0.361,163,0,0,0,0,0,0,0,0,1,0,0,0,1
0.03,0.309,1,0.882,0.0,0.145,165,0,0,1,0,0,0,1,0,0,0,1,0,0
0.15,0.32899999999999996,0,0.754,0.12,0.193,1300,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.239,0,0.83,0.0,0.28900000000000003,295,0,1,0,0,0,0,1,0,0,0,0,0,0
0.12,0.365,0,0.5660000000000001,0.316,0.361,1410,0,0,1,1,0,0,0,0,0,1,0,1,0
0.04,0.237,0,0.792,0.0,0.073,120,1,0,0,0,0,0,1,0,0,0,0,1,0
0.05,0.22899999999999998,0,0.83,0.0,0.08499999999999999,130,1,0,0,1,0,0,0,0,0,0,0,1,0
0.02,0.163,0,0.777,0.0,0.025,128,0,0,0,0,0,1,0,0,0,0,0,0,1
0.06,0.371,0,0.747,0.001,0.24100000000000002,664,0,0,1,1,0,0,0,0,0,0,0,1,0
0.09,0.319,0,0.5660000000000001,0.143,0.24100000000000002,814,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.364,0,0.6859999999999999,0.006,0.373,2428,0,0,1,0,0,0,0,1,0,0,0,0,1
0.2,0.33399999999999996,0,0.7390000000000001,0.001,0.16899999999999998,1562,0,0,1,0,1,0,0,0,0,0,0,0,1
0.13,0.33899999999999997,0,0.475,0.172,0.193,14,1,0,0,0,0,0,0,0,1,0,0,0,0
0.06,0.183,0,0.633,0.0,0.073,56,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.315,0,0.754,0.0,0.08499999999999999,617,0,1,0,0,0,1,0,0,0,0,1,0,0
0.22,0.278,0,0.731,0.0,0.253,1226,0,1,0,0,0,0,1,0,0,0,0,0,0
0.23,0.17600000000000002,0,0.8370000000000001,0.0,0.193,162,0,0,0,1,0,0,0,0,0,0,1,0,0
0.01,0.24100000000000002,0,0.7090000000000001,0.0,0.133,290,0,1,0,0,0,0,0,0,1,0,1,0,0
0.19,0.35100000000000003,0,0.581,0.051000000000000004,0.397,2546,0,1,0,0,1,0,0,0,0,0,0,0,0
0.06,0.10300000000000001,0,0.6409999999999999,0.0,0.301,89,0,0,0,0,1,0,0,0,0,0,0,0,1
0.1,0.237,0,0.731,0.144,0.361,542,0,1,0,0,0,1,0,0,0,0,0,0,1
0.05,0.207,0,0.8140000000000001,0.0,0.097,149,1,0,0,0,0,0,0,0,1,0,1,0,0
0.15,0.188,0,0.37,0.11200000000000002,0.385,298,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1,0.359,0,0.769,0.044,0.34900000000000003,655,0,0,1,1,0,0,0,0,0,0,0,0,0
0.09,0.336,0,0.603,0.174,0.301,940,0,0,1,1,0,0,0,0,0,1,0,1,0
0.14,0.3,0,0.89,0.034999999999999996,0.061,391,0,1,0,0,0,1,0,0,0,0,1,0,0
0.01,0.19699999999999998,0,0.912,0.0,0.049,156,0,1,0,1,0,0,0,0,0,1,0,1,0
0.17,0.311,0,0.452,0.038,0.10900000000000001,1966,1,0,0,0,1,0,0,0,0,0,0,0,1
0.11,0.24,0,0.55,0.076,0.10900000000000001,593,0,1,0,0,0,0,0,0,0,0,0,1,0
0.23,0.381,0,0.6559999999999999,0.0,0.037,1091,0,0,1,0,0,1,0,0,0,0,0,0,0
0.08,0.153,0,0.83,0.0,0.16899999999999998,157,0,0,0,0,0,1,0,0,0,0,1,0,0
0.21,0.308,0,0.5429999999999999,0.0,0.181,1945,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.314,0,0.581,0.0,0.205,1195,1,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0.335,0,0.6559999999999999,0.136,0.157,1122,0,1,0,0,0,0,1,0,0,1,1,0,0
0.03,0.294,0,0.7390000000000001,0.0,0.073,254,0,1,0,0,0,0,0,0,1,0,1,0,0
0.11,0.38799999999999996,0,0.6559999999999999,0.11299999999999999,0.433,756,0,0,1,1,0,0,0,0,0,0,0,0,1
0.07,0.27699999999999997,0,0.701,0.0,0.157,798,0,1,0,1,0,0,0,0,0,0,0,0,1
0.02,0.297,0,0.731,0.0,0.217,288,0,1,0,0,0,0,0,0,0,0,0,1,0
0.21,0.20199999999999999,0,0.845,0.0,0.277,177,0,1,0,0,0,0,0,1,0,0,1,0,0
0.0,0.38799999999999996,0,0.573,0.0,0.181,919,0,0,1,0,1,0,0,0,0,0,0,0,0
0.02,0.198,0,0.55,0.0,0.253,204,0,1,0,0,0,0,0,1,0,0,0,0,0
0.16,0.429,0,0.40700000000000003,0.24100000000000002,0.361,890,0,0,1,0,0,0,0,1,0,0,0,0,1
0.22,0.294,0,0.535,0.0,0.493,967,1,0,0,0,0,1,0,0,0,1,0,0,0
0.1,0.285,0,0.415,0.184,0.217,711,0,1,0,0,1,0,0,0,0,0,0,0,1
0.14,0.369,0,0.611,0.262,0.277,1190,0,0,1,0,0,0,1,0,0,0,0,1,0
0.0,0.272,0,0.664,0.0,0.229,736,1,0,0,0,0,0,0,0,1,0,0,1,0
0.22,0.179,0,0.7090000000000001,0.0,0.433,126,0,0,0,0,0,0,1,0,0,1,0,1,0
0.21,0.302,0,0.679,0.0,0.157,5,1,0,0,0,0,0,1,0,0,0,0,0,0
0.1,0.16899999999999998,0,0.7240000000000001,0.034,0.229,144,0,0,0,0,0,0,0,0,0,0,1,0,0
0.19,0.363,0,0.498,0.062,0.313,2825,0,0,1,0,1,0,0,0,0,0,0,0,0
0.07,0.2,0,0.777,0.001,0.193,669,0,1,0,0,0,0,1,0,0,0,1,0,0
0.12,0.2,1,0.8140000000000001,0.04,0.253,180,1,0,0,0,0,0,0,1,0,0,0,0,1
0.08,0.126,0,0.626,0.001,0.145,465,0,0,0,0,0,0,0,0,1,0,0,0,1
0.09,0.33299999999999996,0,0.649,0.093,0.133,1396,0,0,1,0,0,0,0,0,1,0,0,1,0
0.05,0.179,0,0.49,0.0,0.133,45,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17,0.168,0,0.332,0.077,0.28900000000000003,329,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05,0.302,0,0.867,0.0,0.28900000000000003,303,0,0,1,0,0,0,1,0,0,0,1,0,0
0.04,0.161,0,0.747,0.0,0.025,73,0,0,0,0,0,1,0,0,0,0,0,0,0
0.05,0.32799999999999996,0,0.845,0.0,0.097,259,0,0,1,0,0,0,0,1,0,0,1,0,0
0.09,0.132,0,0.649,0.013000000000000001,0.457,235,0,0,0,0,0,1,0,0,0,0,0,0,1
0.15,0.429,0,0.452,0.246,0.145,855,0,0,1,1,0,0,0,0,0,0,0,0,0
0.17,0.243,0,0.626,0.01,0.10900000000000001,825,1,0,0,0,0,0,0,0,0,0,0,1,0
0.09,0.327,1,0.912,0.019,0.133,83,0,0,1,0,0,1,0,0,0,0,0,0,1
0.12,0.387,0,0.618,0.22599999999999998,0.325,1035,0,0,1,0,0,0,0,1,0,0,0,0,1
0.13,0.245,0,0.385,0.265,0.28900000000000003,539,0,1,0,0,0,0,0,0,0,0,0,0,1
0.19,0.23399999999999999,1,0.905,0.0,0.205,80,0,1,0,0,0,0,1,0,0,0,0,0,1
0.01,0.17300000000000001,0,0.649,0.0,0.181,132,0,0,0,0,0,0,0,0,1,0,0,0,0
0.17,0.373,0,0.633,0.133,0.337,2112,0,0,1,0,0,0,1,0,0,0,0,1,0
0.03,0.309,0,0.86,0.0,0.145,473,1,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.27899999999999997,0,0.6409999999999999,0.121,0.10900000000000001,980,1,0,0,0,0,0,0,1,0,1,0,0,1
0.04,0.12,0,0.55,0.0,0.541,54,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06,0.196,0,0.581,0.0,0.073,125,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0.39,0,0.664,0.001,0.373,1852,0,0,1,0,0,1,0,0,0,0,0,0,0
0.05,0.265,0,0.573,0.0,0.301,197,0,1,0,0,0,0,0,1,0,0,0,0,0
0.19,0.34,0,0.618,0.0,0.073,15,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.29,0,0.716,0.0,0.08499999999999999,972,0,1,0,0,0,0,0,0,1,1,0,0,1
0.1,0.17600000000000002,0,0.483,0.064,0.5650000000000001,320,0,0,0,1,0,0,0,0,0,0,0,0,0
0.23,0.139,0,0.445,0.0,0.277,131,0,0,0,0,0,0,0,0,1,0,0,0,0
0.23,0.237,0,0.799,0.0,0.181,346,0,1,0,0,0,0,0,0,0,0,1,0,0
0.01,0.17600000000000002,0,0.46799999999999997,0.0,0.361,131,0,0,0,0,1,0,0,0,0,1,0,0,0
0.22,0.09699999999999999,0,0.573,0.0,0.361,185,0,0,0,0,1,0,0,0,0,0,0,0,0
0.14,0.36200000000000004,0,0.762,0.011,0.445,502,0,0,1,1,0,0,0,0,0,0,0,0,0
0.04,0.317,0,0.6559999999999999,0.0,0.24100000000000002,345,0,0,1,0,0,0,0,1,0,0,0,0,0
0.16,0.325,0,0.392,0.177,0.409,11,1,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0.248,0,0.43,0.0,0.073,739,0,1,0,0,0,1,0,0,0,0,0,0,0
0.19,0.34299999999999997,0,0.5660000000000001,0.012,0.301,2795,0,0,1,0,0,0,1,0,0,0,0,0,0
0.09,0.184,0,0.769,0.009,0.613,171,0,1,0,1,0,0,0,0,0,1,1,0,0
0.02,0.289,0,0.679,0.0,0.097,583,0,1,0,0,0,0,0,1,0,0,0,1,0
0.03,0.22699999999999998,0,0.701,0.0,0.061,237,1,0,0,0,0,1,0,0,0,0,0,0,0
0.07,0.162,0,0.588,0.0,0.16899999999999998,71,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09,0.10099999999999999,0,0.5660000000000001,0.038,0.481,105,0,0,0,0,0,1,0,0,0,0,0,0,1
0.17,0.409,0,0.46,0.174,0.28900000000000003,1399,0,0,1,0,1,0,0,0,0,0,0,0,0
0.06,0.213,0,0.6409999999999999,0.0,0.229,232,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08,0.223,0,0.86,0.032,0.361,1240,0,1,0,0,0,1,0,0,0,0,0,0,1
0.21,0.261,0,0.588,0.0,0.205,808,0,1,0,0,0,1,0,0,0,0,0,1,0
0.14,0.325,0,0.535,0.322,0.46900000000000003,12,0,1,0,0,0,0,1,0,0,0,0,1,0
0.17,0.301,0,0.52,0.06999999999999999,0.529,1228,0,1,0,1,0,0,0,0,0,0,0,0,1
0.14,0.353,0,0.762,0.075,0.121,1150,0,0,1,0,0,0,0,0,0,0,0,0,1
0.14,0.371,0,0.513,0.311,0.229,1122,0,0,1,0,0,0,1,0,0,0,0,1,0
0.07,0.259,0,0.18100000000000002,0.046,0.193,448,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2,0.321,0,0.49,0.009,0.301,2052,0,1,0,0,0,0,0,0,0,0,0,0,1
0.15,0.32299999999999995,0,0.354,0.187,0.205,1896,1,0,0,0,0,0,0,0,0,0,0,0,1
0.08,0.158,0,0.777,0.0,0.121,92,0,0,0,0,0,0,0,0,0,0,1,0,0
0.12,0.309,0,0.445,0.20600000000000002,0.16899999999999998,1072,1,0,0,0,0,0,0,0,1,0,0,1,0
0.12,0.327,0,0.513,0.315,0.277,1142,0,1,0,0,0,0,0,0,0,0,0,0,0
0.19,0.237,0,0.498,0.0,0.373,878,1,0,0,0,0,0,0,1,0,0,0,0,0
0.15,0.366,0,0.43,0.25,0.34900000000000003,1219,1,0,0,0,0,1,0,0,0,0,0,0,1
0.04,0.359,0,0.8220000000000001,0.0,0.073,221,0,0,1,0,0,1,0,0,0,0,0,1,0
0.18,0.243,0,0.8220000000000001,0.001,0.24100000000000002,658,1,0,0,0,0,0,0,0,0,0,0,0,0
0.22,0.27899999999999997,0,0.55,0.0,0.157,1642,1,0,0,0,0,0,1,0,0,0,0,0,0
0.22,0.271,0,0.588,0.0,0.28900000000000003,1297,0,1,0,0,0,0,0,0,0,0,0,0,0
0.12,0.29100000000000004,0,0.4,0.24500000000000002,0.325,1094,1,0,0,1,0,0,0,0,0,0,0,0,1
0.15,0.212,0,0.6409999999999999,0.023,0.10900000000000001,347,0,0,0,0,0,0,0,1,0,0,1,0,0
0.09,0.387,0,0.581,0.174,0.217,879,0,0,1,0,0,1,0,0,0,0,0,0,0
0.11,0.195,0,0.747,0.034999999999999996,0.24100000000000002,266,0,0,0,0,1,0,0,0,0,0,1,0,0
0.05,0.369,0,0.799,0.0,0.145,298,0,0,1,0,0,0,0,1,0,0,0,0,1
0.01,0.325,0,0.912,0.0,0.157,493,1,0,0,0,0,1,0,0,0,0,1,0,0
0.04,0.14300000000000002,0,0.52,0.0,0.301,54,0,0,0,0,1,0,0,0,0,0,0,0,0
0.23,0.192,0,0.875,0.0,0.097,202,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08,0.366,0,0.6559999999999999,0.10300000000000001,0.133,728,0,0,1,0,0,0,0,1,0,0,0,1,0
0.06,0.302,0,0.618,0.004,0.157,272,0,0,1,0,0,0,0,0,1,0,0,0,0
0.03,0.165,0,0.611,0.0,0.08499999999999999,81,0,0,0,0,1,0,0,0,0,0,0,0,0
0.16,0.237,0,0.452,0.10900000000000001,0.445,456,0,0,0,1,0,0,0,0,0,0,0,1,0
0.08,0.32,0,0.679,0.034,0.229,2246,0,1,0,0,0,0,0,0,1,0,0,1,0
0.17,0.325,0,0.43700000000000006,0.182,0.34900000000000003,2041,0,1,0,1,0,0,0,0,0,0,0,0,0
0.03,0.381,0,0.573,0.0,0.193,316,0,0,1,0,1,0,0,0,0,0,0,0,0
0.2,0.255,0,0.7090000000000001,0.0,0.361,509,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08,0.311,0,0.581,0.08,0.229,695,0,0,1,0,0,0,0,0,1,0,0,0,1
0.03,0.191,0,0.6709999999999999,0.0,0.145,115,0,0,0,1,0,0,0,0,0,0,0,0,1
0.16,0.243,0,0.6559999999999999,0.028000000000000004,0.385,279,0,1,0,0,0,1,0,0,0,0,0,0,1
0.05,0.106,0,0.52,0.0,0.361,78,0,0,0,0,0,0,0,0,1,0,0,0,1
0.19,0.26899999999999996,0,0.679,0.0,0.325,1237,1,0,0,0,0,0,1,0,0,0,0,0,0
0.13,0.33899999999999997,0,0.52,0.296,0.24100000000000002,1027,0,1,0,0,0,1,0,0,0,0,0,1,0
0.12,0.261,0,0.42200000000000004,0.199,0.217,591,0,1,0,0,0,1,0,0,0,0,0,1,0
0.14,0.297,0,0.475,0.185,0.265,1127,1,0,0,0,1,0,0,0,0,0,0,1,0
0.12,0.41100000000000003,0,0.535,0.294,0.301,667,0,0,1,0,0,1,0,0,0,0,0,0,1
0.12,0.21899999999999997,0,0.596,0.08499999999999999,0.337,339,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.292,0,0.535,0.193,0.457,861,1,0,0,1,0,0,0,0,0,0,0,0,1
0.01,0.353,0,0.777,0.0,0.121,830,0,0,1,0,1,0,0,0,0,0,0,1,0
0.11,0.29600000000000004,0,0.385,0.266,0.205,829,0,1,0,0,0,0,0,0,1,0,0,0,1
0.05,0.38799999999999996,0,0.611,0.0,0.133,271,0,0,1,0,1,0,0,0,0,0,0,0,0
0.04,0.21899999999999997,0,0.799,0.0,0.145,103,0,1,0,0,0,0,0,0,0,0,1,0,0
0.11,0.109,0,0.415,0.094,0.313,145,0,0,0,0,0,0,0,1,0,0,0,0,1
0.23,0.115,0,0.5429999999999999,0.0,0.265,82,0,0,0,0,0,1,0,0,0,0,0,0,0
0.18,0.262,0,0.505,0.003,0.181,2268,1,0,0,0,1,0,0,0,0,0,0,0,0
0.09,0.165,0,0.573,0.016,0.373,305,0,0,0,0,0,0,0,0,1,0,0,0,1
0.19,0.311,0,0.596,0.001,0.721,1159,0,1,0,0,1,0,0,0,0,0,0,0,0
0.11,0.298,0,0.445,0.29300000000000004,0.457,1030,0,1,0,0,1,0,0,0,0,0,0,0,1
0.05,0.303,0,0.762,0.0,0.08499999999999999,10,1,0,0,0,0,0,0,0,1,0,0,0,1
0.02,0.325,0,0.679,0.0,0.121,442,1,0,0,0,1,0,0,0,0,0,0,0,0
0.04,0.282,0,0.8220000000000001,0.0,0.10900000000000001,195,0,1,0,0,1,0,0,0,0,0,1,0,0
0.09,0.27899999999999997,0,0.528,0.177,0.16899999999999998,933,0,1,0,1,0,0,0,0,0,0,0,0,1
0.18,0.233,0,0.7090000000000001,0.008,0.625,674,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2,0.297,0,0.55,0.0,0.193,7,1,0,0,0,0,1,0,0,0,1,0,0,0
0.21,0.365,0,0.784,0.0,0.301,1937,0,0,1,0,0,0,1,0,0,0,0,0,1
0.04,0.28600000000000003,0,0.6559999999999999,0.0,0.217,168,0,1,0,0,0,0,0,0,0,0,0,0,0
0.05,0.33399999999999996,0,0.912,0.0,0.025,233,0,0,1,1,0,0,0,0,0,0,0,0,1
0.0,0.11,0,0.5660000000000001,0.0,0.157,146,0,0,0,0,0,0,0,0,1,0,0,0,0
0.13,0.19399999999999998,0,0.4,0.12,0.28900000000000003,309,0,0,0,0,0,0,1,0,0,0,0,0,1
0.01,0.321,0,0.6709999999999999,0.0,0.16899999999999998,725,0,0,1,0,0,0,1,0,0,0,0,0,0
0.15,0.207,0,0.701,0.017,0.24100000000000002,69,0,0,0,0,0,1,0,0,0,0,0,1,0
0.14,0.33899999999999997,0,0.7240000000000001,0.073,0.28900000000000003,416,1,0,0,0,0,0,0,0,0,0,0,1,0
0.18,0.395,0,0.6559999999999999,0.081,0.505,1259,0,0,1,0,0,0,0,0,1,0,0,0,1
0.13,0.418,0,0.43700000000000006,0.321,0.24100000000000002,734,0,0,1,0,0,0,0,1,0,0,0,0,1
0.21,0.28,0,0.55,0.0,0.253,1525,0,1,0,0,0,0,0,0,0,0,0,0,0
0.18,0.297,0,0.445,0.11100000000000002,0.433,2674,0,1,0,0,1,0,0,0,0,0,0,0,0
0.07,0.203,0,0.8140000000000001,0.0,0.253,130,0,1,0,0,0,0,0,1,0,0,1,0,0
0.01,0.18899999999999997,0,0.498,0.0,0.049,118,0,0,0,1,0,0,0,0,0,0,0,0,1
0.22,0.247,0,0.49,0.0,0.08499999999999999,1077,0,1,0,0,0,0,0,0,1,0,0,0,1
0.18,0.207,0,0.34700000000000003,0.043,0.133,863,0,1,0,0,0,0,0,1,0,0,0,0,0
0.02,0.32799999999999996,0,0.769,0.0,0.145,586,1,0,0,0,0,0,0,1,0,0,0,0,0
0.22,0.375,0,0.6709999999999999,0.0,0.181,1794,0,0,1,0,0,0,1,0,0,0,0,0,0
0.04,0.309,0,0.845,0.0,0.121,110,1,0,0,0,0,0,0,1,0,0,0,1,0
0.05,0.16699999999999998,0,0.43,0.0,0.397,41,0,0,0,0,1,0,0,0,0,1,0,0,0
0.12,0.28800000000000003,1,0.905,0.05,0.157,83,0,1,0,0,0,0,0,0,1,0,1,0,0
0.15,0.315,0,0.4,0.197,0.265,1852,1,0,0,0,0,0,0,1,0,0,0,0,1
0.21,0.33299999999999996,0,0.5429999999999999,0.0,0.193,2103,1,0,0,0,0,0,0,0,1,0,0,0,0
0.04,0.217,0,0.588,0.0,0.16899999999999998,132,0,1,0,0,0,0,0,1,0,0,1,0,0
0.17,0.256,0,0.92,0.009,0.181,423,0,1,0,0,1,0,0,0,0,0,1,0,0
0.01,0.268,0,0.7390000000000001,0.0,0.24100000000000002,685,0,1,0,0,0,0,0,1,0,0,1,0,0
0.23,0.146,0,0.581,0.0,0.16899999999999998,218,0,0,0,0,1,0,0,0,0,0,0,0,1
0.1,0.191,0,0.807,0.040999999999999995,0.10900000000000001,329,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2,0.285,0,0.5579999999999999,0.0,0.08499999999999999,1608,1,0,0,0,1,0,0,0,0,0,0,0,1
0.13,0.32899999999999996,0,0.5429999999999999,0.21400000000000002,0.325,828,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06,0.231,0,0.596,0.0,0.24100000000000002,384,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,0.159,0,0.43,0.0,0.229,105,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0.233,0,0.5429999999999999,0.0,0.313,1916,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.336,0,0.777,0.0,0.097,969,0,0,1,0,0,1,0,0,0,0,0,1,0
0.17,0.13699999999999998,0,0.42200000000000004,0.019,0.337,312,0,0,0,0,0,0,0,0,1,0,0,0,0
0.19,0.235,0,0.392,0.004,0.253,609,0,1,0,0,0,0,0,1,0,0,0,0,0
0.03,0.33399999999999996,0,0.679,0.0,0.205,416,0,0,1,0,1,0,0,0,0,0,0,0,0
0.12,0.389,0,0.611,0.252,0.301,811,0,0,1,0,0,0,0,0,1,0,0,1,0
0.22,0.36700000000000005,0,0.762,0.0,0.133,1622,0,0,1,0,0,0,0,0,0,0,0,0,1
0.12,0.34299999999999997,0,0.807,0.027000000000000003,0.157,679,1,0,0,0,0,0,1,0,0,0,0,0,1
0.21,0.085,0,0.483,0.0,0.409,147,0,0,0,1,0,0,0,0,0,0,0,0,1
0.01,0.113,0,0.596,0.0,0.373,111,0,0,0,0,1,0,0,0,0,0,0,0,0
0.23,0.33,0,0.513,0.0,0.121,1284,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2,0.262,0,0.581,0.0,0.205,1454,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.193,0,0.716,0.0,0.157,204,0,0,0,0,0,0,0,0,1,0,1,0,0
0.23,0.184,0,0.6559999999999999,0.0,0.157,265,0,0,0,0,1,0,0,0,0,0,0,1,0
0.23,0.239,0,0.633,0.0,0.205,865,1,0,0,0,0,0,0,1,0,0,0,0,0
0.09,0.33399999999999996,0,0.5660000000000001,0.187,0.229,1020,0,0,1,0,0,0,0,1,0,0,0,0,0
0.21,0.331,0,0.596,0.0,0.205,2037,0,0,1,0,0,0,0,1,0,0,0,0,0
0.04,0.28300000000000003,0,0.6409999999999999,0.0,0.121,214,0,1,0,1,0,0,0,0,0,0,0,1,0
0.05,0.32,0,0.6859999999999999,0.0,0.16899999999999998,255,1,0,0,0,0,1,0,0,0,0,0,0,1
0.14,0.141,0,0.36200000000000004,0.223,0.577,184,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01,0.265,0,0.784,0.0,0.193,401,1,0,0,0,0,1,0,0,0,0,0,0,1
0.09,0.381,0,0.611,0.17099999999999999,0.133,738,0,0,1,0,0,0,0,1,0,0,0,1,0
0.13,0.18899999999999997,0,0.528,0.08,0.193,307,0,0,0,0,1,0,0,0,0,0,0,0,1
0.23,0.32299999999999995,0,0.581,0.0,0.217,1262,0,1,0,0,0,1,0,0,0,0,0,0,1
0.04,0.251,0,0.807,0.0,0.445,8,0,1,0,0,0,0,0,0,0,0,1,0,0
0.12,0.287,0,0.535,0.244,0.421,634,0,1,0,0,0,0,0,0,1,0,0,0,1
0.16,0.281,0,0.42200000000000004,0.11299999999999999,0.265,1220,1,0,0,0,1,0,0,0,0,0,0,0,1
0.22,0.08199999999999999,0,0.52,0.0,0.505,131,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03,0.231,1,0.905,0.0,0.121,27,0,1,0,0,0,1,0,0,0,0,1,0,0
0.2,0.311,0,0.762,0.0,0.28900000000000003,904,1,0,0,0,1,0,0,0,0,0,0,0,1
0.03,0.373,0,0.792,0.0,0.16899999999999998,476,0,0,1,0,0,0,0,1,0,0,0,1,0
0.13,0.313,0,0.42200000000000004,0.231,0.157,1165,1,0,0,0,1,0,0,0,0,0,0,0,1
0.2,0.177,0,0.42200000000000004,0.0,0.133,170,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06,0.221,0,0.588,0.0,0.229,78,0,1,0,0,0,0,0,0,0,0,0,1,0
0.12,0.131,0,0.392,0.21200000000000002,0.517,172,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03,0.26,0,0.6409999999999999,0.0,0.193,259,1,0,0,0,0,0,0,0,1,0,0,0,1
0.2,0.205,0,0.7390000000000001,0.0,0.337,596,0,1,0,0,0,0,1,0,0,0,1,0,0
0.07,0.311,0,0.92,0.0,0.061,92,0,1,0,0,1,0,0,0,0,0,1,0,0
0.05,0.235,0,0.8220000000000001,0.0,0.133,199,1,0,0,0,1,0,0,0,0,0,0,0,1
0.22,0.24100000000000002,0,0.581,0.0,0.073,1074,1,0,0,0,1,0,0,0,0,0,0,1,0
0.17,0.331,0,0.52,0.08299999999999999,0.313,2222,0,1,0,0,0,1,0,0,0,0,0,0,0
0.02,0.39299999999999996,0,0.6940000000000001,0.0,0.061,449,0,0,1,0,1,0,0,0,0,0,0,1,0
0.2,0.204,0,0.498,0.0,0.313,786,1,0,0,0,1,0,0,0,0,0,0,0,0
0.02,0.27899999999999997,1,0.867,0.0,0.073,68,1,0,0,1,0,0,0,0,0,0,1,0,0
0.03,0.259,0,0.679,0.0,0.145,247,0,1,0,0,1,0,0,0,0,0,0,0,1
0.23,0.311,0,0.649,0.0,0.457,1105,0,1,0,0,0,0,0,1,0,0,0,0,1
0.03,0.2,0,0.762,0.0,0.301,300,1,0,0,0,0,0,0,1,0,0,0,1,0
