hora,temperatura,chuva,umidade,sol,vento,estação_outono,estação_primavera,estação_verão,dia_quarta,dia_quinta,dia_segunda,dia_sexta,dia_sábado,dia_terça,feriado_sim,visibilidade_Umidade de 0% a 30%,visibilidade_Umidade de 30% a 60%,visibilidade_Umidade de 60% a 95%
0.06,0.273,0,0.92,0.001,0.073,0,1,0,0,0,0,0,0,0,0,1,0,0
0.19,0.397,0,0.6940000000000001,0.038,0.385,0,0,1,0,0,0,1,0,0,0,0,0,1
0.05,0.19,0,0.6940000000000001,0.0,0.097,0,0,0,1,0,0,0,0,0,0,0,0,1
0.19,0.091,0,0.42200000000000004,0.0,0.28900000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0
0.17,0.33799999999999997,0,0.271,0.16899999999999998,0.457,0,1,0,0,0,0,0,1,0,0,0,0,0
0.17,0.415,0,0.5660000000000001,0.122,0.385,0,0,1,0,0,0,0,0,1,0,0,0,0
0.05,0.302,0,0.747,0.0,0.145,0,0,1,0,0,0,0,1,0,0,0,1,0
0.11,0.303,0,0.8220000000000001,0.045,0.157,0,1,0,0,0,1,0,0,0,0,1,0,0
0.21,0.32,0,0.611,0.0,0.265,1,0,0,0,0,0,0,0,1,0,0,0,0
0.21,0.207,0,0.701,0.0,0.193,0,1,0,0,0,1,0,0,0,0,0,1,0
0.02,0.345,0,0.6940000000000001,0.0,0.145,1,0,0,0,0,0,1,0,0,0,0,0,0
0.01,0.275,0,0.747,0.0,0.08499999999999999,1,0,0,0,0,0,0,1,0,1,0,0,0
0.05,0.35600000000000004,1,0.867,0.0,0.073,0,0,1,0,0,0,1,0,0,0,0,1,0
0.21,0.15,0,0.611,0.0,0.253,0,0,0,0,0,0,0,0,1,0,0,0,0
0.11,0.40700000000000003,0,0.528,0.26,0.229,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2,0.261,0,0.52,0.0,0.16899999999999998,1,0,0,0,0,0,0,0,0,0,0,0,1
0.23,0.204,0,0.475,0.0,0.397,0,1,0,1,0,0,0,0,0,0,0,0,0
0.18,0.209,0,0.354,0.0,0.145,1,0,0,0,0,0,1,0,0,0,0,0,0
0.04,0.203,0,0.377,0.0,0.217,1,0,0,0,0,0,0,1,0,0,0,0,0
0.09,0.127,0,0.596,0.04,0.145,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2,0.213,0,0.618,0.0,0.121,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.247,0,0.513,0.0,0.28900000000000003,0,1,0,1,0,0,0,0,0,0,0,0,1
0.22,0.335,0,0.6859999999999999,0.0,0.277,0,0,1,0,1,0,0,0,0,0,0,1,0
0.17,0.32899999999999996,0,0.392,0.16,0.397,0,1,0,0,0,0,0,0,0,0,0,1,0
0.18,0.36700000000000005,0,0.762,0.046,0.277,0,0,1,0,0,0,1,0,0,0,0,0,1
0.08,0.11900000000000001,0,0.6709999999999999,0.002,0.121,0,0,0,0,1,0,0,0,0,0,0,0,1
0.23,0.32799999999999996,0,0.5660000000000001,0.0,0.229,0,0,1,0,0,0,0,1,0,0,0,0,0
0.13,0.255,0,0.513,0.101,0.265,1,0,0,0,0,1,0,0,0,0,0,1,0
0.08,0.308,0,0.731,0.034,0.133,1,0,0,0,0,0,0,0,1,0,0,0,1
0.03,0.34600000000000003,0,0.8220000000000001,0.0,0.097,0,0,1,0,1,0,0,0,0,0,0,1,0
0.0,0.235,0,0.769,0.0,0.24100000000000002,0,1,0,0,0,0,0,0,0,0,0,0,1
0.23,0.154,0,0.618,0.0,0.313,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.335,0,0.33899999999999997,0.275,0.277,0,1,0,1,0,0,0,0,0,0,0,0,1
0.17,0.28800000000000003,0,0.6559999999999999,0.039,0.409,1,0,0,0,0,0,0,0,1,0,0,1,0
0.15,0.21,0,0.445,0.08399999999999999,0.397,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01,0.248,0,0.6559999999999999,0.0,0.277,0,1,0,0,1,0,0,0,0,0,0,0,1
0.23,0.34299999999999997,0,0.679,0.0,0.205,0,0,1,0,0,1,0,0,0,0,0,0,0
0.22,0.365,0,0.701,0.0,0.229,0,0,1,0,0,1,0,0,0,0,0,0,0
0.17,0.36700000000000005,0,0.535,0.149,0.421,1,0,0,0,0,1,0,0,0,0,0,0,0
0.1,0.315,1,0.89,0.061,0.157,0,0,1,0,1,0,0,0,0,0,1,0,0
0.19,0.22899999999999998,0,0.731,0.0,0.46900000000000003,0,0,0,0,0,0,1,0,0,0,1,0,0
0.14,0.40700000000000003,0,0.5579999999999999,0.11499999999999999,0.445,0,0,1,1,0,0,0,0,0,0,0,0,0
0.15,0.261,0,0.792,0.053000000000000005,0.16899999999999998,0,1,0,0,0,0,0,0,1,0,1,0,0
0.18,0.35600000000000004,0,0.513,0.136,0.205,0,0,1,0,0,0,1,0,0,0,0,0,0
0.12,0.42700000000000005,0,0.49,0.258,0.265,0,0,1,0,1,0,0,0,0,0,0,0,1
0.09,0.265,0,0.5660000000000001,0.10200000000000001,0.10900000000000001,1,0,0,0,0,0,1,0,0,0,0,0,1
0.17,0.336,0,0.354,0.16399999999999998,0.361,0,1,0,1,0,0,0,0,0,0,0,0,0
0.09,0.295,0,0.618,0.122,0.24100000000000002,1,0,0,0,0,0,0,0,1,0,0,0,1
0.2,0.272,1,0.784,0.0,0.24100000000000002,0,1,0,0,0,0,0,0,0,0,0,1,0
0.17,0.425,0,0.452,0.191,0.397,0,0,1,0,0,0,0,1,0,0,0,0,0
0.15,0.23199999999999998,0,0.46799999999999997,0.038,0.121,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.195,0,0.649,0.0,0.217,1,0,0,0,0,0,1,0,0,0,0,0,1
0.04,0.127,0,0.731,0.0,0.145,0,0,0,1,0,0,0,0,0,0,0,0,1
0.16,0.32899999999999996,0,0.912,0.018,0.24100000000000002,0,1,0,1,0,0,0,0,0,0,1,0,0
0.03,0.324,1,0.905,0.0,0.313,0,0,1,1,0,0,0,0,0,0,0,1,0
0.03,0.306,0,0.845,0.0,0.217,0,0,1,0,0,0,1,0,0,0,1,0,0
0.14,0.401,0,0.385,0.321,0.265,0,0,1,0,0,0,1,0,0,0,0,0,0
0.17,0.408,0,0.5429999999999999,0.040999999999999995,0.301,0,0,1,0,0,0,0,1,0,0,0,0,0
0.14,0.35100000000000003,0,0.505,0.259,0.409,1,0,0,0,0,1,0,0,0,0,0,0,0
0.04,0.289,1,0.882,0.0,0.073,0,1,0,0,0,0,0,0,1,0,1,0,0
0.1,0.337,0,0.611,0.11000000000000001,0.28900000000000003,0,0,1,1,0,0,0,0,0,0,0,1,0
0.09,0.20600000000000002,0,0.55,0.10300000000000001,0.217,0,1,0,0,0,0,0,1,0,0,0,0,1
0.1,0.297,1,0.912,0.015,0.205,1,0,0,0,0,0,0,0,0,0,0,1,0
0.11,0.121,0,0.498,0.093,0.397,0,0,0,0,0,0,0,0,1,0,0,0,1
0.14,0.387,1,0.626,0.08399999999999999,0.265,0,0,1,0,1,0,0,0,0,0,0,0,0
0.23,0.32799999999999996,0,0.912,0.0,0.121,1,0,0,0,0,0,1,0,0,0,0,1,0
0.2,0.29100000000000004,0,0.34700000000000003,0.0,0.133,0,1,0,0,0,0,1,0,0,0,0,0,0
0.14,0.179,0,0.43,0.05600000000000001,0.34900000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02,0.371,0,0.769,0.0,0.133,0,0,1,0,0,1,0,0,0,0,0,1,0
0.14,0.441,0,0.46799999999999997,0.312,0.313,0,0,1,0,0,1,0,0,0,0,0,0,1
0.21,0.371,0,0.7390000000000001,0.0,0.397,0,0,1,0,0,0,0,0,0,0,0,0,1
0.22,0.23399999999999999,0,0.5579999999999999,0.0,0.24100000000000002,1,0,0,0,0,0,0,0,1,0,0,0,0
0.09,0.276,0,0.679,0.11100000000000002,0.217,1,0,0,0,0,0,0,1,0,0,0,0,1
0.09,0.155,1,0.852,0.0,0.145,0,0,0,0,0,1,0,0,0,0,1,0,0
0.14,0.319,0,0.40700000000000003,0.101,0.24100000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0
0.14,0.312,1,0.807,0.08299999999999999,0.301,1,0,0,0,1,0,0,0,0,0,0,0,0
0.09,0.349,0,0.747,0.063,0.157,0,0,1,0,1,0,0,0,0,0,0,0,1
0.04,0.18100000000000002,0,0.754,0.0,0.133,0,0,0,0,0,0,1,0,0,1,0,1,0
0.13,0.32,0,0.445,0.11299999999999999,0.157,0,1,0,0,0,0,0,0,0,0,0,0,0
0.15,0.335,0,0.4,0.266,0.217,0,1,0,0,0,0,1,0,0,0,0,1,0
0.11,0.18899999999999997,0,0.649,0.088,0.361,0,0,0,0,0,0,0,0,0,1,0,1,0
0.09,0.23199999999999998,1,0.86,0.012,0.157,1,0,0,0,0,0,0,0,0,0,0,0,1
0.12,0.28300000000000003,0,0.483,0.20600000000000002,0.157,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03,0.27399999999999997,0,0.603,0.0,0.217,1,0,0,1,0,0,0,0,0,0,0,0,0
0.2,0.09300000000000001,0,0.43,0.0,0.313,0,0,0,0,1,0,0,0,0,0,0,0,0
0.04,0.18899999999999997,0,0.6709999999999999,0.0,0.10900000000000001,0,0,0,0,0,0,0,0,1,0,1,0,0
0.23,0.18100000000000002,0,0.42200000000000004,0.0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.37799999999999995,0,0.5579999999999999,0.0,0.157,0,0,1,0,0,1,0,0,0,0,0,0,0
0.1,0.396,0,0.5660000000000001,0.20400000000000001,0.28900000000000003,0,0,1,0,1,0,0,0,0,0,0,0,1
0.17,0.192,0,0.882,0.003,0.16899999999999998,0,0,0,0,0,1,0,0,0,0,1,0,0
0.08,0.163,0,0.505,0.003,0.157,1,0,0,0,0,0,1,0,0,0,0,0,0
0.1,0.14800000000000002,0,0.513,0.063,0.361,0,0,0,0,0,0,0,1,0,0,0,0,1
0.08,0.21899999999999997,0,0.747,0.01,0.145,1,0,0,0,1,0,0,0,0,0,0,1,0
0.1,0.198,0,0.807,0.092,0.121,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2,0.08800000000000001,0,0.46,0.0,0.181,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1,0.363,0,0.452,0.23399999999999999,0.28900000000000003,0,0,1,0,0,0,1,0,0,0,0,0,0
0.16,0.369,0,0.498,0.198,0.229,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.36,0,0.792,0.0,0.133,0,0,1,0,0,1,0,0,0,0,0,0,1
0.11,0.17300000000000001,0,0.445,0.087,0.277,0,0,0,0,0,0,1,0,0,0,0,0,1
0.19,0.297,0,0.754,0.028999999999999998,0.205,0,1,0,0,0,0,1,0,0,0,0,0,0
0.03,0.293,0,0.701,0.0,0.313,0,1,0,0,1,0,0,0,0,0,0,0,1
0.21,0.37,0,0.664,0.0,0.205,0,0,1,0,0,1,0,0,0,0,0,0,0
0.04,0.23600000000000002,0,0.754,0.0,0.181,1,0,0,0,0,0,0,0,0,0,0,1,0
0.04,0.263,0,0.777,0.0,0.097,0,1,0,0,0,0,1,0,0,0,0,0,1
0.19,0.369,0,0.5429999999999999,0.008,0.157,1,0,0,0,0,0,0,0,1,0,0,0,0
0.05,0.10099999999999999,0,0.46,0.0,0.373,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08,0.159,0,0.6559999999999999,0.007000000000000001,0.133,0,0,0,0,1,0,0,0,0,0,0,0,1
0.14,0.37200000000000005,0,0.6859999999999999,0.173,0.385,0,0,1,0,0,1,0,0,0,0,0,1,0
0.13,0.203,0,0.287,0.21400000000000002,0.421,0,0,0,1,0,0,0,0,0,0,0,0,0
0.07,0.179,0,0.777,0.0,0.10900000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,0.355,1,0.807,0.0,0.265,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.319,0,0.618,0.0,0.193,0,0,1,0,0,0,0,0,1,0,0,0,0
0.14,0.205,0,0.731,0.011,0.073,0,0,0,0,0,1,0,0,0,0,0,1,0
0.18,0.263,0,0.618,0.061,0.28900000000000003,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1,0.35100000000000003,0,0.483,0.23700000000000002,0.34900000000000003,0,0,1,0,0,0,1,0,0,0,0,1,0
0.03,0.321,1,0.92,0.0,0.121,0,0,1,0,0,0,0,0,0,0,0,0,0
0.21,0.151,0,0.626,0.0,0.133,0,0,0,0,0,0,0,1,0,0,0,0,0
0.21,0.32799999999999996,0,0.618,0.0,0.181,0,1,0,0,0,0,0,1,0,0,0,1,0
0.23,0.21100000000000002,0,0.528,0.0,0.24100000000000002,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06,0.321,1,0.92,0.0,0.10900000000000001,0,0,1,0,0,1,0,0,0,0,1,0,0
0.23,0.184,0,0.792,0.0,0.373,0,0,0,0,0,1,0,0,0,0,1,0,0
0.19,0.149,0,0.679,0.0,0.397,0,0,0,0,0,0,1,0,0,0,0,0,0
0.05,0.174,0,0.535,0.0,0.193,0,0,0,0,0,0,1,0,0,0,0,0,1
0.18,0.33399999999999996,1,0.912,0.007000000000000001,0.157,0,1,0,0,1,0,0,0,0,0,1,0,0
0.18,0.179,0,0.46,0.001,0.217,0,0,0,0,0,0,1,0,0,0,0,0,1
0.02,0.28800000000000003,0,0.7390000000000001,0.0,0.145,0,1,0,0,0,0,0,0,1,1,0,0,1
0.2,0.165,0,0.483,0.0,0.205,0,0,0,0,1,0,0,0,0,0,0,0,1
0.03,0.252,0,0.792,0.0,0.10900000000000001,1,0,0,0,1,0,0,0,0,0,1,0,0
0.08,0.325,0,0.611,0.081,0.181,1,0,0,0,0,0,1,0,0,0,0,0,0
0.05,0.225,1,0.912,0.0,0.229,0,1,0,0,0,1,0,0,0,0,0,1,0
0.13,0.10300000000000001,0,0.37,0.127,0.745,0,0,0,1,0,0,0,0,0,0,0,0,1
0.09,0.37,0,0.664,0.135,0.145,0,0,1,0,0,1,0,0,0,0,0,0,1
0.23,0.385,0,0.6709999999999999,0.0,0.073,0,0,1,0,0,0,0,0,1,0,0,0,0
0.08,0.23600000000000002,0,0.6559999999999999,0.03,0.097,1,0,0,0,0,0,1,0,0,0,0,0,0
0.14,0.315,0,0.664,0.199,0.373,0,1,0,0,0,0,0,0,0,0,0,1,0
0.13,0.35700000000000004,0,0.42200000000000004,0.306,0.385,1,0,0,0,1,0,0,0,0,0,0,0,0
0.01,0.16899999999999998,0,0.83,0.0,0.097,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19,0.294,1,0.905,0.0,0.313,1,0,0,0,1,0,0,0,0,0,0,1,0
0.09,0.344,0,0.603,0.146,0.277,1,0,0,0,0,0,0,0,1,0,0,0,1
0.03,0.18899999999999997,0,0.46799999999999997,0.0,0.121,0,1,0,0,0,0,0,1,0,0,0,0,1
0.22,0.124,0,0.475,0.0,0.037,0,0,0,1,0,0,0,0,0,0,0,0,0
0.05,0.36700000000000005,0,0.7090000000000001,0.0,0.037,0,0,1,0,0,0,0,0,1,0,0,0,0
0.15,0.419,0,0.528,0.248,0.28900000000000003,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.195,0,0.6859999999999999,0.0,0.16899999999999998,0,0,0,0,0,0,0,0,1,0,1,0,0
0.18,0.139,0,0.43,0.0,0.157,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02,0.19699999999999998,0,0.912,0.0,0.145,0,1,0,1,0,0,0,0,0,1,1,0,0
0.0,0.33299999999999996,0,0.807,0.0,0.08499999999999999,1,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.16399999999999998,0,0.528,0.041999999999999996,0.145,0,0,0,0,0,0,1,0,0,0,0,1,0
0.09,0.28800000000000003,0,0.55,0.2,0.217,0,1,0,0,0,0,0,1,0,0,0,0,0
0.23,0.379,0,0.679,0.0,0.361,0,0,1,0,0,0,0,0,1,0,0,0,1
0.08,0.099,0,0.49,0.002,0.397,0,0,0,0,0,0,0,1,0,0,0,0,0
0.07,0.163,0,0.6940000000000001,0.0,0.121,0,0,0,0,0,1,0,0,0,0,0,0,1
0.15,0.271,0,0.588,0.198,0.517,0,1,0,0,0,0,0,0,0,0,0,0,1
0.07,0.317,0,0.762,0.028999999999999998,0.229,0,0,1,1,0,0,0,0,0,0,1,0,0
0.0,0.34,0,0.845,0.0,0.097,0,0,1,0,0,0,0,0,1,0,0,0,0
0.19,0.272,0,0.46,0.012,0.16899999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,0.317,0,0.807,0.0,0.337,0,0,1,0,1,0,0,0,0,0,1,0,0
0.16,0.259,0,0.49,0.094,0.457,1,0,0,0,0,1,0,0,0,0,0,0,0
0.14,0.203,0,0.392,0.11000000000000001,0.481,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1,0.195,0,0.731,0.06899999999999999,0.361,0,0,0,0,0,0,0,0,1,0,1,0,0
0.08,0.179,0,0.754,0.02,0.145,0,1,0,0,0,0,0,0,0,0,0,0,1
0.16,0.22899999999999998,0,0.588,0.032,0.157,0,0,0,0,0,0,0,0,1,0,0,1,0
0.18,0.345,0,0.754,0.012,0.16899999999999998,1,0,0,0,0,0,0,1,0,0,0,0,0
0.03,0.311,0,0.7240000000000001,0.0,0.097,0,0,1,0,0,0,0,0,0,0,0,0,1
0.04,0.145,0,0.5429999999999999,0.0,0.205,0,1,0,0,0,0,0,1,0,0,0,0,1
0.05,0.185,0,0.7390000000000001,0.0,0.145,0,0,0,0,1,0,0,0,0,0,1,0,0
0.03,0.207,0,0.7390000000000001,0.0,0.229,0,0,0,0,1,0,0,0,0,0,1,0,0
0.03,0.11199999999999999,0,0.498,0.0,0.193,0,0,0,0,0,0,0,0,1,0,0,0,0
0.15,0.247,1,0.905,0.031,0.28900000000000003,0,1,0,0,0,1,0,0,0,0,1,0,0
0.19,0.293,0,0.535,0.0,0.145,1,0,0,0,1,0,0,0,0,0,0,0,1
0.23,0.209,0,0.747,0.0,0.517,0,1,0,0,0,1,0,0,0,0,1,0,0
0.14,0.345,0,0.475,0.21800000000000003,0.229,1,0,0,0,0,0,0,0,1,0,0,0,0
0.14,0.426,0,0.445,0.246,0.181,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06,0.309,0,0.769,0.001,0.265,0,0,1,0,0,1,0,0,0,0,0,0,1
0.16,0.369,0,0.535,0.236,0.361,0,0,1,1,0,0,0,0,0,1,0,1,0
0.08,0.188,0,0.52,0.0,0.10900000000000001,0,0,0,1,0,0,0,0,0,0,0,0,1
0.16,0.35100000000000003,0,0.8370000000000001,0.088,0.133,0,0,1,1,0,0,0,0,0,0,1,0,0
0.23,0.24100000000000002,0,0.867,0.0,0.373,0,1,0,0,0,0,0,0,1,0,0,1,0
0.1,0.281,0,0.581,0.159,0.133,0,1,0,0,0,0,0,1,0,0,0,1,0
0.2,0.239,0,0.535,0.0,0.397,0,1,0,0,0,1,0,0,0,0,0,0,0
0.21,0.183,0,0.626,0.0,0.385,0,0,0,0,1,0,0,0,0,0,0,0,1
0.01,0.092,0,0.535,0.0,0.385,0,0,0,0,0,0,0,1,0,0,0,0,0
0.15,0.365,0,0.701,0.095,0.445,0,0,1,0,1,0,0,0,0,0,0,1,0
0.02,0.147,0,0.581,0.0,0.277,0,0,0,0,0,0,0,0,1,0,0,0,0
0.14,0.318,0,0.535,0.22999999999999998,0.313,0,1,0,0,1,0,0,0,0,0,1,0,0
0.17,0.20199999999999999,0,0.528,0.014000000000000002,0.277,0,0,0,0,1,0,0,0,0,0,0,1,0
0.18,0.22,0,0.581,0.0,0.205,0,0,0,0,0,0,0,0,0,0,0,0,1
0.19,0.382,0,0.52,0.032,0.205,0,0,1,0,0,1,0,0,0,0,0,1,0
0.0,0.265,0,0.6859999999999999,0.0,0.16899999999999998,0,1,0,0,0,0,0,1,0,0,0,0,0
0.13,0.391,0,0.588,0.311,0.181,0,0,1,1,0,0,0,0,0,0,0,0,0
0.04,0.155,0,0.55,0.0,0.10900000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0
0.09,0.28600000000000003,1,0.912,0.018,0.121,0,1,0,0,0,0,0,0,1,0,1,0,0
0.21,0.263,0,0.5429999999999999,0.0,0.253,0,1,0,0,0,1,0,0,0,0,0,0,1
0.02,0.29600000000000004,1,0.845,0.0,0.325,1,0,0,0,0,0,0,0,0,0,0,0,0
0.22,0.11900000000000001,0,0.52,0.0,0.385,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2,0.12300000000000001,0,0.445,0.0,0.481,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04,0.281,0,0.649,0.0,0.205,1,0,0,0,0,0,1,0,0,0,0,0,0
0.21,0.267,0,0.8220000000000001,0.0,0.313,0,1,0,0,0,0,1,0,0,0,1,0,0
0.03,0.371,0,0.6709999999999999,0.0,0.061,0,0,1,0,0,0,0,0,1,0,0,0,0
0.11,0.184,0,0.40700000000000003,0.219,0.24100000000000002,0,1,0,0,0,0,0,1,0,0,0,0,1
0.03,0.285,0,0.626,0.0,0.217,1,0,0,0,0,0,1,0,0,0,0,0,0
0.13,0.237,0,0.445,0.05,0.181,1,0,0,1,0,0,0,0,0,0,0,0,1
0.14,0.344,0,0.43,0.252,0.181,1,0,0,1,0,0,0,0,0,0,0,0,0
0.12,0.309,0,0.415,0.092,0.16899999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0
0.12,0.295,0,0.5579999999999999,0.194,0.217,1,0,0,0,1,0,0,0,0,0,0,0,0
0.12,0.373,0,0.415,0.29300000000000004,0.34900000000000003,0,0,1,0,0,0,0,1,0,0,0,0,1
0.02,0.262,0,0.799,0.0,0.10900000000000001,1,0,0,0,0,1,0,0,0,0,0,0,1
0.03,0.174,0,0.49,0.0,0.217,0,0,0,0,0,1,0,0,0,0,0,0,1
0.07,0.369,0,0.6559999999999999,0.032,0.16899999999999998,0,0,1,0,0,0,0,0,1,0,0,0,1
0.06,0.27699999999999997,0,0.8370000000000001,0.001,0.121,0,1,0,0,1,0,0,0,0,0,0,0,1
0.23,0.265,0,0.5660000000000001,0.0,0.145,0,1,0,0,0,0,0,1,0,0,0,0,1
0.0,0.304,0,0.633,0.0,0.049,1,0,0,0,0,0,0,0,0,0,0,0,0
0.14,0.268,0,0.596,0.242,0.433,0,1,0,0,0,0,0,1,0,0,1,0,0
0.03,0.207,0,0.799,0.0,0.373,0,0,0,0,0,0,0,1,0,0,1,0,0
0.02,0.193,0,0.83,0.0,0.325,0,1,0,0,1,0,0,0,0,0,0,1,0
0.19,0.26899999999999996,0,0.912,0.0,0.133,1,0,0,0,0,0,0,1,0,0,1,0,0
0.06,0.355,0,0.807,0.0,0.097,0,0,1,0,0,1,0,0,0,0,0,0,1
0.04,0.14400000000000002,0,0.6409999999999999,0.0,0.157,0,0,0,0,0,0,1,0,0,0,0,0,1
0.05,0.19699999999999998,0,0.807,0.0,0.34900000000000003,0,0,0,1,0,0,0,0,0,0,1,0,0
0.05,0.205,0,0.385,0.0,0.217,1,0,0,0,0,0,0,1,0,0,0,0,0
0.03,0.24600000000000002,0,0.792,0.0,0.061,1,0,0,0,0,1,0,0,0,0,1,0,0
0.2,0.349,0,0.7090000000000001,0.0,0.16899999999999998,0,0,1,0,1,0,0,0,0,0,0,0,1
0.0,0.175,0,0.86,0.0,0.265,0,0,0,0,1,0,0,0,0,0,1,0,0
0.11,0.231,0,0.5579999999999999,0.033,0.28900000000000003,0,0,0,1,0,0,0,0,0,0,1,0,0
0.16,0.222,0,0.5579999999999999,0.011,0.133,0,0,0,0,0,0,0,0,1,0,1,0,0
0.13,0.40299999999999997,0,0.603,0.268,0.445,0,0,1,0,0,0,0,0,1,0,0,0,1
0.05,0.251,0,0.7090000000000001,0.0,0.205,1,0,0,0,0,0,0,0,1,0,0,0,1
0.19,0.32899999999999996,1,0.905,0.001,0.16899999999999998,0,0,1,0,0,0,0,0,0,0,1,0,0
0.21,0.237,0,0.535,0.0,0.421,0,1,0,0,0,1,0,0,0,0,0,0,0
0.01,0.22899999999999998,0,0.596,0.0,0.24100000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0.313,0,0.5579999999999999,0.16,0.433,0,1,0,0,0,0,0,0,1,0,1,0,0
0.19,0.243,0,0.513,0.0,0.301,0,1,0,0,0,0,0,0,1,0,0,0,0
0.02,0.289,0,0.716,0.0,0.157,1,0,0,0,0,0,0,1,0,0,0,0,0
0.09,0.32,0,0.731,0.123,0.217,0,0,1,0,0,0,1,0,0,0,1,0,0
0.06,0.349,0,0.754,0.002,0.025,0,0,1,0,0,0,0,1,0,0,0,0,1
0.14,0.228,0,0.535,0.041999999999999996,0.313,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.33799999999999997,0,0.792,0.0,0.313,0,0,1,0,0,0,0,1,0,0,0,0,0
0.19,0.18100000000000002,0,0.649,0.0,0.133,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.397,0,0.6859999999999999,0.0,0.157,0,0,1,0,1,0,0,0,0,0,0,1,0
0.03,0.233,0,0.6559999999999999,0.0,0.097,1,0,0,0,0,0,1,0,0,0,0,1,0
0.04,0.12300000000000001,0,0.588,0.0,0.097,0,0,0,0,1,0,0,0,0,0,0,0,1
0.02,0.377,0,0.633,0.0,0.193,0,0,1,0,0,0,0,1,0,0,0,0,0
0.12,0.228,0,0.716,0.10500000000000001,0.577,0,1,0,0,0,1,0,0,0,0,1,0,0
0.18,0.327,0,0.5429999999999999,0.061,0.325,0,1,0,0,0,1,0,0,0,0,0,0,1
0.07,0.185,0,0.882,0.0,0.08499999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0
0.15,0.303,0,0.513,0.279,0.28900000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0
0.22,0.304,0,0.505,0.0,0.229,1,0,0,1,0,0,0,0,0,0,0,0,0
0.05,0.292,0,0.6409999999999999,0.0,0.205,1,0,0,1,0,0,0,0,0,0,0,0,0
0.21,0.139,0,0.475,0.0,0.409,0,0,0,0,0,0,0,0,1,0,0,0,0
0.13,0.284,0,0.46,0.174,0.253,1,0,0,0,1,0,0,0,0,0,0,1,0
0.22,0.36700000000000005,0,0.799,0.0,0.073,0,0,1,0,0,0,0,1,0,0,0,1,0
0.05,0.31,0,0.8220000000000001,0.0,0.121,0,0,1,0,0,0,0,0,0,0,1,0,0
0.12,0.366,0,0.784,0.097,0.34900000000000003,0,0,1,0,0,0,1,0,0,0,0,1,0
0.1,0.32899999999999996,0,0.6859999999999999,0.188,0.253,1,0,0,0,0,0,0,1,0,0,0,1,0
0.15,0.193,0,0.37,0.181,0.28900000000000003,0,0,0,0,1,0,0,0,0,0,0,0,1
0.16,0.349,0,0.27899999999999997,0.25,0.421,0,1,0,0,0,0,0,1,0,0,0,0,1
0.0,0.35600000000000004,0,0.777,0.0,0.061,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23,0.34700000000000003,0,0.633,0.0,0.337,0,0,1,0,0,0,0,0,1,0,0,0,0
0.02,0.23600000000000002,0,0.8220000000000001,0.0,0.157,1,0,0,0,0,0,0,0,0,0,1,0,0
0.17,0.243,0,0.611,0.003,0.385,1,0,0,0,0,0,0,0,0,0,0,1,0
0.18,0.166,0,0.483,0.0,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0
0.13,0.311,0,0.581,0.076,0.193,1,0,0,0,0,0,1,0,0,0,0,0,0
0.14,0.342,0,0.649,0.191,0.16899999999999998,0,0,1,0,1,0,0,0,0,0,0,0,1
0.01,0.335,0,0.626,0.0,0.205,1,0,0,0,0,0,1,0,0,0,0,0,0
0.01,0.22,0,0.498,0.0,0.397,0,1,0,0,0,0,0,0,1,0,0,0,0
